,lemmata,freqs,in%texts
70125,enfilement,1,0.19047619047619047
70126,enfilera-t-il,1,0.19047619047619047
70127,enfilochage,1,0.19047619047619047
70128,enfiotes,1,0.19047619047619047
70129,enfiotté,1,0.19047619047619047
70130,enfiotés,1,0.19047619047619047
70131,enfiévrants,1,0.19047619047619047
70132,enflamma-t-il,1,0.19047619047619047
70133,enflammement,1,0.19047619047619047
70134,enflammeurs,1,0.19047619047619047
70135,enfléchure,1,0.19047619047619047
70136,enfm,1,0.19047619047619047
70137,enfoirade,1,0.19047619047619047
70138,enfoirage,1,0.19047619047619047
70139,enfoirait,1,0.19047619047619047
70140,enfoirer,1,0.19047619047619047
70141,enfonce-le,1,0.19047619047619047
70142,enfonce-t-il,1,0.19047619047619047
70143,enfonceur,1,0.19047619047619047
70144,enfoncez-le,1,0.19047619047619047
70145,enfon­çant,1,0.19047619047619047
70146,enfonçure,1,0.19047619047619047
70147,enfouillasse,1,0.19047619047619047
70148,enfouillés,1,0.19047619047619047
70149,enfouirait-il,1,0.19047619047619047
70150,enfouisseur,1,0.19047619047619047
70151,enfourailler,1,0.19047619047619047
70152,enfouraillerai,1,0.19047619047619047
70153,enfouraillé,1,0.19047619047619047
70154,enfourch'ment,1,0.19047619047619047
70155,enfourchez-le,1,0.19047619047619047
70156,enfourchure,1,0.19047619047619047
70157,enfourme,1,0.19047619047619047
70158,enfourmillèrent,1,0.19047619047619047
70159,enfournage,1,0.19047619047619047
70160,enfoutraillage,1,0.19047619047619047
70161,enfoutraillé,1,0.19047619047619047
70162,enfroqué,1,0.19047619047619047
70163,enfuierait,1,0.19047619047619047
70164,enfuirait-il,1,0.19047619047619047
70165,enfuit-il,1,0.19047619047619047
70166,enfumaga,1,0.19047619047619047
70167,enfumante,1,0.19047619047619047
70168,enfuriait,1,0.19047619047619047
70169,enfurie,1,0.19047619047619047
70170,enfurise,1,0.19047619047619047
70171,enfuriés,1,0.19047619047619047
70172,enfuye,1,0.19047619047619047
70173,enfûter,1,0.19047619047619047
70174,eng'ler,1,0.19047619047619047
70175,eng'lures,1,0.19047619047619047
70176,engagait,1,0.19047619047619047
70177,engage-t,1,0.19047619047619047
70178,engainant,1,0.19047619047619047
70179,engargouille,1,0.19047619047619047
70180,engatses,1,0.19047619047619047
70181,engaudre,1,0.19047619047619047
70182,engaudres,1,0.19047619047619047
70183,engazonner,1,0.19047619047619047
70184,engeigner,1,0.19047619047619047
70185,engence,1,0.19047619047619047
70186,engendrera-t-elle,1,0.19047619047619047
70187,engeneer,1,0.19047619047619047
70188,engeneers,1,0.19047619047619047
70189,engineering,1,0.19047619047619047
70190,englandait,1,0.19047619047619047
70191,englandé,1,0.19047619047619047
70192,englische,1,0.19047619047619047
70193,englobement,1,0.19047619047619047
70194,englouüt,1,0.19047619047619047
70195,engore,1,0.19047619047619047
70196,engosié,1,0.19047619047619047
70197,engouler,1,0.19047619047619047
70198,engourder,1,0.19047619047619047
70199,engraisseur,1,0.19047619047619047
70200,engrammage,1,0.19047619047619047
70201,engrangement,1,0.19047619047619047
70202,engraver,1,0.19047619047619047
70203,engrillagées,1,0.19047619047619047
70204,engringue,1,0.19047619047619047
70205,engringués,1,0.19047619047619047
70206,engrisailler,1,0.19047619047619047
70207,engueulade-maison,1,0.19047619047619047
70208,engueulatives,1,0.19047619047619047
70209,engueulement,1,0.19047619047619047
70210,engueulo,1,0.19047619047619047
70211,engulera,1,0.19047619047619047
70212,engulés,1,0.19047619047619047
70213,enhardit-elle,1,0.19047619047619047
70214,enharnacher,1,0.19047619047619047
70215,enim,1,0.19047619047619047
70216,enjalouser,1,0.19047619047619047
70217,enjambis,1,0.19047619047619047
70218,enjanço,1,0.19047619047619047
70219,enjarretellé,1,0.19047619047619047
70220,enjoignit-il,1,0.19047619047619047
70221,enjolure,1,0.19047619047619047
70222,enjumelée,1,0.19047619047619047
70223,enjuponnement,1,0.19047619047619047
70224,enjôlement,1,0.19047619047619047
70225,enkiosqué,1,0.19047619047619047
70226,enl'enveloppant,1,0.19047619047619047
70227,enl'ver,1,0.19047619047619047
70228,enl'vée,1,0.19047619047619047
70229,enlaidissant,1,0.19047619047619047
70230,enlaidissement,1,0.19047619047619047
70231,enlaissé,1,0.19047619047619047
70232,enlarbiné,1,0.19047619047619047
70233,enlarmée,1,0.19047619047619047
70234,enlaçant,1,0.19047619047619047
70235,enleva'les,1,0.19047619047619047
70236,enlevait-elle,1,0.19047619047619047
70237,enlevait-il,1,0.19047619047619047
70238,enleveur,1,0.19047619047619047
70239,enlevez-le,1,0.19047619047619047
70240,enlevons-le,1,0.19047619047619047
70241,enlevèrenl,1,0.19047619047619047
70242,enlierré,1,0.19047619047619047
70243,enlierrée,1,0.19047619047619047
70244,enlisante,1,0.19047619047619047
70245,enlise,1,0.19047619047619047
70246,enlui,1,0.19047619047619047
70247,enlève-,1,0.19047619047619047
70248,enlève-le,1,0.19047619047619047
70249,enlève­ment,1,0.19047619047619047
70250,enn,1,0.19047619047619047
70251,ennacellement,1,0.19047619047619047
70252,ennazifiés,1,0.19047619047619047
70253,enneigement,1,0.19047619047619047
70254,ennemi-ami,1,0.19047619047619047
70255,ennemi-né,1,0.19047619047619047
70256,ennenuiererait,1,0.19047619047619047
70257,ennesciste,1,0.19047619047619047
70258,ennevoyé,1,0.19047619047619047
70259,enniaiser,1,0.19047619047619047
70260,ennios,1,0.19047619047619047
70261,ennnemis,1,0.19047619047619047
70262,ennnuierait,1,0.19047619047619047
70263,ennouyez,1,0.19047619047619047
70264,ennuageantes,1,0.19047619047619047
70265,ennuie-t-elle,1,0.19047619047619047
70266,ennuillerait-il,1,0.19047619047619047
70267,ennuirait,1,0.19047619047619047
70268,ennuyait-elle,1,0.19047619047619047
70269,ennylonnées,1,0.19047619047619047
70270,enprenant,1,0.19047619047619047
70271,enquilleurs,1,0.19047619047619047
70272,enquète,1,0.19047619047619047
70273,enquêtcurs,1,0.19047619047619047
70274,enquête-réseau,1,0.19047619047619047
70275,enquête-t-elle,1,0.19047619047619047
70276,enquêtes-filatures,1,0.19047619047619047
70277,enquêtes-minute,1,0.19047619047619047
70278,enquêteur-savonnettes,1,0.19047619047619047
70279,enracinement,1,0.19047619047619047
70280,enragea-t-il,1,0.19047619047619047
70281,enrayage,1,0.19047619047619047
70282,enregistra-t-il,1,0.19047619047619047
70283,enregistrerer,1,0.19047619047619047
70284,enrhumable,1,0.19047619047619047
70285,enrognais,1,0.19047619047619047
70286,enrogner,1,0.19047619047619047
70287,enrogue,1,0.19047619047619047
70288,enroidi,1,0.19047619047619047
70289,enroidissement,1,0.19047619047619047
70290,enrouter,1,0.19047619047619047
70291,enrôlage,1,0.19047619047619047
70292,enrôleur,1,0.19047619047619047
70293,ens'mencer,1,0.19047619047619047
70294,ensachement,1,0.19047619047619047
70295,ensalivé,1,0.19047619047619047
70296,ensanglantement,1,0.19047619047619047
70297,ensauvagement,1,0.19047619047619047
70298,ensauver,1,0.19047619047619047
70299,ensauvis,1,0.19047619047619047
70300,enseign'rerai,1,0.19047619047619047
70301,enseigne-t-il,1,0.19047619047619047
70302,enseigneur,1,0.19047619047619047
70303,enseignons-nous,1,0.19047619047619047
70304,ensellure,1,0.19047619047619047
70305,ensembliste,1,0.19047619047619047
70306,enserait,1,0.19047619047619047
70307,enserrante,1,0.19047619047619047
70308,ensevelisseuse,1,0.19047619047619047
70309,enseñanza,1,0.19047619047619047
70310,ensilage,1,0.19047619047619047
70311,ensommeiflé,1,0.19047619047619047
70312,ensorcelements,1,0.19047619047619047
70313,ensorcelleries,1,0.19047619047619047
70314,ensorcèlements,1,0.19047619047619047
70315,ensoufrer,1,0.19047619047619047
70316,ensouim,1,0.19047619047619047
70317,ensouple,1,0.19047619047619047
70318,ensoupleau,1,0.19047619047619047
70319,ensuitt,1,0.19047619047619047
70320,ensuivant,1,0.19047619047619047
70321,ensuivrait-il,1,0.19047619047619047
70322,ensuquée,1,0.19047619047619047
70323,ensuquées,1,0.19047619047619047
70324,ent'deux,1,0.19047619047619047
70325,ent'la,1,0.19047619047619047
70326,ent'ras,1,0.19047619047619047
70327,entabler,1,0.19047619047619047
70328,entama-t-il,1,0.19047619047619047
70329,entants,1,0.19047619047619047
70330,entartiner,1,0.19047619047619047
70331,entaule,1,0.19047619047619047
70332,entauler,1,0.19047619047619047
70333,entbehren,1,0.19047619047619047
70334,entcndu,1,0.19047619047619047
70335,ente,1,0.19047619047619047
70336,entement,1,0.19047619047619047
70337,enten,1,0.19047619047619047
70338,entend-,1,0.19047619047619047
70339,entendasse,1,0.19047619047619047
70340,entendeuse,1,0.19047619047619047
70341,entendrait-il,1,0.19047619047619047
70342,entendrera,1,0.19047619047619047
70343,entends-le,1,0.19047619047619047
70344,entenebré,1,0.19047619047619047
70345,enten­dais,1,0.19047619047619047
70346,enterrar,1,0.19047619047619047
70347,enterre-le,1,0.19047619047619047
70348,enterre-t,1,0.19047619047619047
70349,enterroit,1,0.19047619047619047
70350,enthoth,1,0.19047619047619047
70351,enthou,1,0.19047619047619047
70352,enthousiasma-t-il,1,0.19047619047619047
70353,enthousiasmera-t-il,1,0.19047619047619047
70354,enthou­siasme,1,0.19047619047619047
70355,entichaet,1,0.19047619047619047
70356,entiflait,1,0.19047619047619047
70357,entifle,1,0.19047619047619047
70358,entifler,1,0.19047619047619047
70359,entiflerais,1,0.19047619047619047
70360,entièremen,1,0.19047619047619047
70361,entièremeng,1,0.19047619047619047
70362,entoilage,1,0.19047619047619047
70363,entoilements,1,0.19047619047619047
70364,entoilure,1,0.19047619047619047
70365,entoilures,1,0.19047619047619047
70366,entonnenoir,1,0.19047619047619047
70367,entorsé,1,0.19047619047619047
70368,entouendre,1,0.19047619047619047
70369,entoure-t-il,1,0.19047619047619047
70370,entouree,1,0.19047619047619047
70371,entourlousiner,1,0.19047619047619047
70372,entourna,1,0.19047619047619047
70373,entouroit,1,0.19047619047619047
70374,entr,1,0.19047619047619047
70375,entr'aident,1,0.19047619047619047
70376,entr'aider,1,0.19047619047619047
70377,entr'aimer,1,0.19047619047619047
70378,entr'elles,1,0.19047619047619047
70379,entr'offrir,1,0.19047619047619047
70380,entr'ouverture,1,0.19047619047619047
70381,entr'prend,1,0.19047619047619047
70382,entr't'nir,1,0.19047619047619047
70383,entr'égorgement,1,0.19047619047619047
70384,entra-t-il,1,0.19047619047619047
70385,entrance,1,0.19047619047619047
70386,entraîn'ment,1,0.19047619047619047
70387,entraînerait-il,1,0.19047619047619047
70388,entrdiner,1,0.19047619047619047
70389,entre-acquiescent,1,0.19047619047619047
70390,entre-aperçues,1,0.19047619047619047
70391,entre-baillait,1,0.19047619047619047
70392,entre-bras,1,0.19047619047619047
70393,entre-bâillé,1,0.19047619047619047
70394,entre-choc,1,0.19047619047619047
70395,entre-choquant,1,0.19047619047619047
70396,entre-choquent,1,0.19047619047619047
70397,entre-choqués,1,0.19047619047619047
70398,entre-choses,1,0.19047619047619047
70399,entre-cogner,1,0.19047619047619047
70400,entre-comes,1,0.19047619047619047
70401,entre-croisaient,1,0.19047619047619047
70402,entre-croise,1,0.19047619047619047
70403,entre-croisement,1,0.19047619047619047
70404,entre-croisent,1,0.19047619047619047
70405,entre-croisèrent,1,0.19047619047619047
70406,entre-dent,1,0.19047619047619047
70407,entre-deux-guerres,1,0.19047619047619047
70408,entre-deux-âges,1,0.19047619047619047
70409,entre-doigt,1,0.19047619047619047
70410,entre-doigts,1,0.19047619047619047
70411,entre-doigts-de-pieds,1,0.19047619047619047
70412,entre-déchire,1,0.19047619047619047
70413,entre-emmerde,1,0.19047619047619047
70414,entre-escaladent,1,0.19047619047619047
70415,entre-exhiber,1,0.19047619047619047
70416,entre-fenêtre,1,0.19047619047619047
70417,entre-fesses,1,0.19047619047619047
70418,entre-frottant,1,0.19047619047619047
70419,entre-les-lignes,1,0.19047619047619047
70420,entre-manger,1,0.19047619047619047
70421,entre-mi,1,0.19047619047619047
70422,entre-parenthèse-t-elle,1,0.19047619047619047
70423,entre-passent,1,0.19047619047619047
70424,entre-pont,1,0.19047619047619047
70425,entre-porte,1,0.19047619047619047
70426,entre-regarda,1,0.19047619047619047
70427,entre-regarde,1,0.19047619047619047
70428,entre-sanglotent,1,0.19047619047619047
70429,entre-serre,1,0.19047619047619047
70430,entre-t,1,0.19047619047619047
70431,entre-t-elle,1,0.19047619047619047
70432,entre-tuage,1,0.19047619047619047
70433,entre4emps,1,0.19047619047619047
70434,entrebaisèrent,1,0.19047619047619047
70435,entrebaîlle,1,0.19047619047619047
70436,entrebaîllure,1,0.19047619047619047
70437,entrebàiliée,1,0.19047619047619047
70438,entrebâillure,1,0.19047619047619047
70439,entrechoqnaient,1,0.19047619047619047
70440,entrechoquement,1,0.19047619047619047
70441,entrecognaient,1,0.19047619047619047
70442,entrecognent,1,0.19047619047619047
70443,entrecopiaient,1,0.19047619047619047
70444,entrecutrice,1,0.19047619047619047
70445,entredenta,1,0.19047619047619047
70446,entree,1,0.19047619047619047
70447,entrefesses,1,0.19047619047619047
70448,entrelarderie,1,0.19047619047619047
70449,entrelaçèrent,1,0.19047619047619047
70450,entrelire,1,0.19047619047619047
70451,entremondes,1,0.19047619047619047
70452,entremèle,1,0.19047619047619047
70453,entrepartageaient,1,0.19047619047619047
70454,entreprenance,1,0.19047619047619047
70455,entreprendrait-elle,1,0.19047619047619047
70456,entreprise-crocodile,1,0.19047619047619047
70457,entreprise-mère,1,0.19047619047619047
70458,entrepénètrent,1,0.19047619047619047
70459,entrepôt-domicile,1,0.19047619047619047
70460,entrera-t-elle,1,0.19047619047619047
70461,entreregarder,1,0.19047619047619047
70462,entresol-hamac,1,0.19047619047619047
70463,entresolé,1,0.19047619047619047
70464,entretoise,1,0.19047619047619047
70465,entretoisement,1,0.19047619047619047
70466,entrevision,1,0.19047619047619047
70467,entre­faites,1,0.19047619047619047
70468,entricotée,1,0.19047619047619047
70469,entrisme,1,0.19047619047619047
70470,entriste,1,0.19047619047619047
70471,entrou,1,0.19047619047619047
70472,entrou-,1,0.19047619047619047
70473,entrouvrirait-il,1,0.19047619047619047
70474,entrou­vert,1,0.19047619047619047
70475,entruandage,1,0.19047619047619047
70476,entrâmes-nous,1,0.19047619047619047
70477,entrécrasées,1,0.19047619047619047
70478,entréfe,1,0.19047619047619047
70479,entzückend,1,0.19047619047619047
70480,entérinement,1,0.19047619047619047
70481,entérologue,1,0.19047619047619047
70482,entêta-t-elle,1,0.19047619047619047
70483,entêterait-il,1,0.19047619047619047
70484,entôlement,1,0.19047619047619047
70485,enueg,1,0.19047619047619047
70486,envahissait-elle,1,0.19047619047619047
70487,envahition,1,0.19047619047619047
70488,envaper,1,0.19047619047619047
70489,enva­hissait,1,0.19047619047619047
70490,enva­hit,1,0.19047619047619047
70491,enve,1,0.19047619047619047
70492,enveloppe-bulle,1,0.19047619047619047
70493,enveloppe-le,1,0.19047619047619047
70494,enveloppee,1,0.19047619047619047
70495,enveloppes-nougats,1,0.19047619047619047
70496,enveloppesoù,1,0.19047619047619047
70497,enveloppeur,1,0.19047619047619047
70498,enveloppez-le,1,0.19047619047619047
70499,envelop­pés,1,0.19047619047619047
70500,envelopé,1,0.19047619047619047
70501,envengeurs,1,0.19047619047619047
70502,envenimantes,1,0.19047619047619047
70503,enverguer,1,0.19047619047619047
70504,enverjure,1,0.19047619047619047
70505,enverra-t-elle,1,0.19047619047619047
70506,enverrait-elle,1,0.19047619047619047
70507,enveuvait,1,0.19047619047619047
70508,enve­loppe,1,0.19047619047619047
70509,enve­loppes,1,0.19047619047619047
70510,enve­loppé,1,0.19047619047619047
70511,envia-t-elle,1,0.19047619047619047
70512,enviander,1,0.19047619047619047
70513,enville,1,0.19047619047619047
70514,envinassés,1,0.19047619047619047
70515,environ\_,1,0.19047619047619047
70516,environne-le,1,0.19047619047619047
70517,environnementaliste,1,0.19047619047619047
70518,envisagions-nous,1,0.19047619047619047
70519,envisa­gea,1,0.19047619047619047
70520,envoie-donc,1,0.19047619047619047
70521,envoilié,1,0.19047619047619047
70522,envoillé,1,0.19047619047619047
70523,envois-retours,1,0.19047619047619047
70524,envoit,1,0.19047619047619047
70525,envolerait-elle,1,0.19047619047619047
70526,envorne,1,0.19047619047619047
70527,envoulado,1,0.19047619047619047
70528,envové,1,0.19047619047619047
70529,envoya-t-elle,1,0.19047619047619047
70530,envoya-z-à,1,0.19047619047619047
70531,envoyes,1,0.19047619047619047
70532,envoyez-la-nous,1,0.19047619047619047
70533,envoyez-m'en,1,0.19047619047619047
70534,envoûteur,1,0.19047619047619047
70535,enzyme,1,0.19047619047619047
70536,en­,1,0.19047619047619047
70537,en­core,1,0.19047619047619047
70538,en­dormir,1,0.19047619047619047
70539,en­dormit,1,0.19047619047619047
70540,en­fant,1,0.19047619047619047
70541,en­fants,1,0.19047619047619047
70542,en­fuit,1,0.19047619047619047
70543,en­gouffra,1,0.19047619047619047
70544,en­tendre,1,0.19047619047619047
70545,en­tourage,1,0.19047619047619047
70546,en­traîner,1,0.19047619047619047
70547,en­voyer,1,0.19047619047619047
70548,ençait,1,0.19047619047619047
70549,enü‘ait,1,0.19047619047619047
70550,eo,1,0.19047619047619047
70551,eoco,1,0.19047619047619047
70552,eomateux,1,0.19047619047619047
70553,eommoüon,1,0.19047619047619047
70554,eontrevents,1,0.19047619047619047
70555,eorrigerons,1,0.19047619047619047
70556,eorum,1,0.19047619047619047
70557,ep,1,0.19047619047619047
70558,epandait,1,0.19047619047619047
70559,eparpillerai,1,0.19047619047619047
