,lower-words,in%texts
10924,diminution,16.666666666666664
10925,diminuée,16.666666666666664
10926,din,16.666666666666664
10927,dinde,16.666666666666664
10928,dioptries,16.666666666666664
10929,diorama,16.666666666666664
10930,diphtongues,16.666666666666664
10931,diplomate,16.666666666666664
10932,diplomatie,16.666666666666664
10933,diplomatique,16.666666666666664
10934,diplomatiques,16.666666666666664
10935,diplômes,16.666666666666664
10936,diptérocarpe,16.666666666666664
10937,direct,16.666666666666664
10938,directe,16.666666666666664
10939,directeurs,16.666666666666664
10940,directions,16.666666666666664
10941,directives,16.666666666666664
10942,dirigeants,16.666666666666664
10943,dirigeront,16.666666666666664
10944,dirigez,16.666666666666664
10945,dirigiez,16.666666666666664
10946,dirigée,16.666666666666664
10947,dirigées,16.666666666666664
10948,diront,16.666666666666664
10949,disciple,16.666666666666664
10950,discipline,16.666666666666664
10951,discipliner,16.666666666666664
10952,discipliné,16.666666666666664
10953,disciplinée,16.666666666666664
10954,disciplinés,16.666666666666664
10955,discobole,16.666666666666664
10956,discontinuer,16.666666666666664
10957,discontinûment,16.666666666666664
10958,discordante,16.666666666666664
10959,discourait,16.666666666666664
10960,discuta,16.666666666666664
10961,discutable,16.666666666666664
10962,discutait,16.666666666666664
10963,discuté,16.666666666666664
10964,disgracieux,16.666666666666664
10965,disharmonieuse,16.666666666666664
10966,disiez,16.666666666666664
10967,disions,16.666666666666664
10968,dislocation,16.666666666666664
10969,disloquent,16.666666666666664
10970,disloqué,16.666666666666664
10971,disloquée,16.666666666666664
10972,disparaissaient,16.666666666666664
10973,disparaissait,16.666666666666664
10974,disparaissant,16.666666666666664
10975,disparaissent,16.666666666666664
10976,disparates,16.666666666666664
10977,disparition,16.666666666666664
10978,disparité,16.666666666666664
10979,disparurent,16.666666666666664
10980,disparus,16.666666666666664
10981,disparût,16.666666666666664
10982,dispense,16.666666666666664
10983,dispersait,16.666666666666664
10984,dispersant,16.666666666666664
10985,disponible,16.666666666666664
10986,disponibles,16.666666666666664
10987,dispos,16.666666666666664
10988,disposa,16.666666666666664
10989,disposait,16.666666666666664
10990,disposant,16.666666666666664
10991,dispositif,16.666666666666664
10992,dispositions,16.666666666666664
10993,disposée,16.666666666666664
10994,disposés,16.666666666666664
10995,disproportionnellement,16.666666666666664
10996,disproportionné,16.666666666666664
10997,disproportionnés,16.666666666666664
10998,disputant,16.666666666666664
10999,disputons,16.666666666666664
11000,disputèrent,16.666666666666664
11001,disputé,16.666666666666664
11002,disputée,16.666666666666664
11003,dissimula,16.666666666666664
11004,dissimulait,16.666666666666664
11005,dissimulent,16.666666666666664
11006,dissimuler,16.666666666666664
11007,dissimulé,16.666666666666664
11008,dissipent,16.666666666666664
11009,dissipât,16.666666666666664
11010,dissipèrent,16.666666666666664
11011,dissolut,16.666666666666664
11012,dissolvaient,16.666666666666664
11013,dissolvait,16.666666666666664
11014,dissolvant,16.666666666666664
11015,dissonaient,16.666666666666664
11016,dissoudre,16.666666666666664
11017,dissuade,16.666666666666664
11018,dissuadée,16.666666666666664
11019,dissuasive,16.666666666666664
11020,distances,16.666666666666664
11021,distancié,16.666666666666664
11022,distillait,16.666666666666664
11023,distillent,16.666666666666664
11024,distinctement,16.666666666666664
11025,distinctes,16.666666666666664
11026,distinction,16.666666666666664
11027,distincts,16.666666666666664
11028,distinguaient,16.666666666666664
11029,distinguera,16.666666666666664
11030,distingueront,16.666666666666664
11031,distingué,16.666666666666664
11032,distinguée,16.666666666666664
11033,distordre,16.666666666666664
11034,distraction,16.666666666666664
11035,distraire,16.666666666666664
11036,distraits,16.666666666666664
11037,distribua,16.666666666666664
11038,distribuait,16.666666666666664
11039,distribuant,16.666666666666664
11040,distribution,16.666666666666664
11041,distribué,16.666666666666664
11042,distribuées,16.666666666666664
11043,district,16.666666666666664
11044,dits,16.666666666666664
11045,divagues,16.666666666666664
11046,divans,16.666666666666664
11047,diversement,16.666666666666664
11048,diversion,16.666666666666664
11049,divertir,16.666666666666664
11050,divertissante,16.666666666666664
11051,divertissantes,16.666666666666664
11052,divertissements,16.666666666666664
11053,divisait,16.666666666666664
11054,diviser,16.666666666666664
11055,divisée,16.666666666666664
11056,divorcer,16.666666666666664
11057,divorcé,16.666666666666664
11058,dizaines,16.666666666666664
11059,dizy,16.666666666666664
11060,dièse,16.666666666666664
11061,diététiciens,16.666666666666664
11062,djalaluddin,16.666666666666664
11063,docile,16.666666666666664
11064,docilement,16.666666666666664
11065,dock,16.666666666666664
11066,docker,16.666666666666664
11067,dockers,16.666666666666664
11068,docks,16.666666666666664
11069,docteurs,16.666666666666664
11070,documentaires,16.666666666666664
11071,dodelinant,16.666666666666664
11072,dodeline,16.666666666666664
11073,dodelinement,16.666666666666664
11074,dolores,16.666666666666664
11075,doléances,16.666666666666664
11076,domina,16.666666666666664
11077,dominaient,16.666666666666664
11078,dominant,16.666666666666664
11079,dominé,16.666666666666664
11080,dommages,16.666666666666664
11081,dompta,16.666666666666664
11082,donnais,16.666666666666664
11083,donnerai,16.666666666666664
11084,donneraient,16.666666666666664
11085,donnerais,16.666666666666664
11086,donneras,16.666666666666664
11087,donneront,16.666666666666664
11088,donnés,16.666666666666664
11089,dons,16.666666666666664
11090,donzelle,16.666666666666664
11091,dorait,16.666666666666664
11092,dorin,16.666666666666664
11093,dorme,16.666666666666664
11094,dorment,16.666666666666664
11095,dormeurs,16.666666666666664
11096,dormirai,16.666666666666664
11097,dormirait,16.666666666666664
11098,dormirent,16.666666666666664
11099,dors,16.666666666666664
11100,dorure,16.666666666666664
11101,dorées,16.666666666666664
11102,dorénavant,16.666666666666664
11103,doses,16.666666666666664
11104,dossard,16.666666666666664
11105,doté,16.666666666666664
11106,dotées,16.666666666666664
11107,douanes,16.666666666666664
11108,douaniers,16.666666666666664
11109,douanière,16.666666666666664
11110,doublant,16.666666666666664
11111,doublement,16.666666666666664
11112,doubler,16.666666666666664
11113,doublerait,16.666666666666664
11114,doublures,16.666666666666664
11115,douillets,16.666666666666664
11116,douloureux,16.666666666666664
11117,doutant,16.666666666666664
11118,douteux,16.666666666666664
11119,doutât,16.666666666666664
11120,douve,16.666666666666664
11121,douzaines,16.666666666666664
11122,douzième,16.666666666666664
11123,doué,16.666666666666664
11124,douées,16.666666666666664
11125,dr,16.666666666666664
11126,drageonnée,16.666666666666664
11127,drague,16.666666666666664
11128,dragues,16.666666666666664
11129,dragunov,16.666666666666664
11130,dramatiques,16.666666666666664
11131,dramaturgie,16.666666666666664
11132,drames,16.666666666666664
11133,drapant,16.666666666666664
11134,drapeaux,16.666666666666664
11135,drapé,16.666666666666664
11136,dresde,16.666666666666664
11137,dressera,16.666666666666664
11138,dressé,16.666666666666664
11139,dressée,16.666666666666664
11140,dressés,16.666666666666664
11141,dreyfus,16.666666666666664
11142,drogues,16.666666666666664
11143,drogué,16.666666666666664
11144,drouot,16.666666666666664
11145,drues,16.666666666666664
11146,drugstore,16.666666666666664
11147,drugstores,16.666666666666664
11148,drôlement,16.666666666666664
11149,dubcek,16.666666666666664
11150,dubitatif,16.666666666666664
11151,dublin,16.666666666666664
11152,duc,16.666666666666664
11153,ducal,16.666666666666664
11154,ducale,16.666666666666664
11155,ducales,16.666666666666664
11156,duclos,16.666666666666664
11157,ducrau,16.666666666666664
11158,ducrocq,16.666666666666664
11159,dude,16.666666666666664
11160,due,16.666666666666664
11161,dufayel,16.666666666666664
11162,dufrein,16.666666666666664
11163,dumas,16.666666666666664
11164,dunette,16.666666666666664
11165,dupe,16.666666666666664
11166,dupes,16.666666666666664
11167,durci,16.666666666666664
11168,durcir,16.666666666666664
11169,durcissaient,16.666666666666664
11170,durcissant,16.666666666666664
11171,durcissent,16.666666666666664
11172,durcit,16.666666666666664
11173,durerait,16.666666666666664
11174,dussent,16.666666666666664
11175,duvet,16.666666666666664
11176,dé,16.666666666666664
11177,déambulaient,16.666666666666664
11178,déambulait,16.666666666666664
11179,déballé,16.666666666666664
11180,débarqua,16.666666666666664
11181,débarquait,16.666666666666664
11182,débarquant,16.666666666666664
11183,débarque,16.666666666666664
11184,débarrassa,16.666666666666664
11185,débarrassant,16.666666666666664
11186,débarrassé,16.666666666666664
11187,débarrassée,16.666666666666664
11188,débauche,16.666666666666664
11189,débitaient,16.666666666666664
11190,débitait,16.666666666666664
11191,débitant,16.666666666666664
11192,débiter,16.666666666666664
11193,débits,16.666666666666664
11194,déblais,16.666666666666664
11195,débloqua,16.666666666666664
11196,déborde,16.666666666666664
11197,débordements,16.666666666666664
11198,débordé,16.666666666666664
11199,débouché,16.666666666666664
11200,déboutonné,16.666666666666664
11201,débraillés,16.666666666666664
11202,débrancher,16.666666666666664
11203,débris,16.666666666666664
11204,débrouillait,16.666666666666664
11205,débrouille,16.666666666666664
11206,débrouiller,16.666666666666664
11207,débrouilleront,16.666666666666664
11208,débrouilles,16.666666666666664
11209,débrouillez,16.666666666666664
11210,débutant,16.666666666666664
11211,débutants,16.666666666666664
11212,débute,16.666666666666664
11213,débuter,16.666666666666664
11214,décaféinait,16.666666666666664
11215,décalage,16.666666666666664
11216,décalcifiée,16.666666666666664
11217,décalcomanie,16.666666666666664
11218,décalé,16.666666666666664
11219,décapité,16.666666666666664
11220,décapsulait,16.666666666666664
11221,décembre,16.666666666666664
11222,décent,16.666666666666664
11223,décente,16.666666666666664
11224,déception,16.666666666666664
11225,décevantes,16.666666666666664
11226,décevez,16.666666666666664
11227,décharge,16.666666666666664
11228,décharger,16.666666666666664
11229,décharges,16.666666666666664
11230,déchargé,16.666666666666664
11231,déchargés,16.666666666666664
11232,déchaînait,16.666666666666664
11233,déchaînement,16.666666666666664
11234,déchaînée,16.666666666666664
11235,déchiffra,16.666666666666664
11236,déchiffrant,16.666666666666664
11237,déchiffrer,16.666666666666664
11238,déchiqueté,16.666666666666664
11239,déchirait,16.666666666666664
11240,déchirement,16.666666666666664
11241,déchirure,16.666666666666664
11242,déchirures,16.666666666666664
11243,déchiré,16.666666666666664
11244,déchu,16.666666666666664
11245,déchus,16.666666666666664
11246,décidant,16.666666666666664
11247,décident,16.666666666666664
11248,déciderait,16.666666666666664
11249,décideront,16.666666666666664
11250,décidez,16.666666666666664
11251,décidée,16.666666666666664
11252,décimales,16.666666666666664
11253,décisions,16.666666666666664
11254,déclarait,16.666666666666664
11255,déclare,16.666666666666664
11256,déclaré,16.666666666666664
11257,déclarée,16.666666666666664
11258,déclassées,16.666666666666664
11259,déclassés,16.666666666666664
11260,déclenchant,16.666666666666664
11261,déclenche,16.666666666666664
11262,déclenché,16.666666666666664
11263,déclics,16.666666666666664
11264,déclin,16.666666666666664
11265,déclina,16.666666666666664
11266,déclinaient,16.666666666666664
11267,déclinant,16.666666666666664
11268,décloués,16.666666666666664
11269,décolle,16.666666666666664
11270,décoller,16.666666666666664
11271,décolorées,16.666666666666664
11272,décombres,16.666666666666664
11273,décomposait,16.666666666666664
11274,décomposent,16.666666666666664
11275,décomposé,16.666666666666664
11276,décompté,16.666666666666664
11277,déconcentrer,16.666666666666664
11278,déconcerter,16.666666666666664
11279,décontraction,16.666666666666664
11280,décontracté,16.666666666666664
11281,décorations,16.666666666666664
11282,décors,16.666666666666664
11283,décorée,16.666666666666664
11284,décorées,16.666666666666664
11285,découpa,16.666666666666664
11286,découpaient,16.666666666666664
11287,découpant,16.666666666666664
11288,découpe,16.666666666666664
11289,découper,16.666666666666664
11290,découpé,16.666666666666664
11291,découpée,16.666666666666664
11292,découpés,16.666666666666664
11293,décourageant,16.666666666666664
11294,découragement,16.666666666666664
11295,découragent,16.666666666666664
11296,découragés,16.666666666666664
11297,décousu,16.666666666666664
11298,découvrira,16.666666666666664
