,raw-words,in%texts
14511,gamblers,16.666666666666664
14512,gambling,16.666666666666664
14513,gaminerie,16.666666666666664
14514,gamins,16.666666666666664
14515,gamme,16.666666666666664
14516,gangrener,16.666666666666664
14517,gangster,16.666666666666664
14518,gangsters,16.666666666666664
14519,gangue,16.666666666666664
14520,gantée,16.666666666666664
14521,gantées,16.666666666666664
14522,gara,16.666666666666664
14523,garantie,16.666666666666664
14524,garanties,16.666666666666664
14525,garantir,16.666666666666664
14526,garantis,16.666666666666664
14527,garce,16.666666666666664
14528,gardais,16.666666666666664
14529,garderait,16.666666666666664
14530,garderont,16.666666666666664
14531,gardée,16.666666666666664
14532,garez,16.666666666666664
14533,gargariser,16.666666666666664
14534,gargouillis,16.666666666666664
14535,garnison,16.666666666666664
14536,garnissaient,16.666666666666664
14537,garniture,16.666666666666664
14538,garnitures,16.666666666666664
14539,garé,16.666666666666664
14540,garée,16.666666666666664
14541,garées,16.666666666666664
14542,gas,16.666666666666664
14543,gasoil,16.666666666666664
14544,gastriques,16.666666666666664
14545,gaze,16.666666666666664
14546,gazeux,16.666666666666664
14547,gazinières,16.666666666666664
14548,gazonnée,16.666666666666664
14549,geckos,16.666666666666664
14550,geignard,16.666666666666664
14551,geler,16.666666666666664
14552,gels,16.666666666666664
14553,gelés,16.666666666666664
14554,gemmes,16.666666666666664
14555,gendarme,16.666666666666664
14556,gendarmerie,16.666666666666664
14557,gendarmeries,16.666666666666664
14558,gendres,16.666666666666664
14559,gentiane,16.666666666666664
14560,gentille,16.666666666666664
14561,gentilles,16.666666666666664
14562,gentleman,16.666666666666664
14563,gentlemen,16.666666666666664
14564,gerbes,16.666666666666664
14565,gercés,16.666666666666664
14566,germe,16.666666666666664
14567,germer,16.666666666666664
14568,gesticulaient,16.666666666666664
14569,gesticulation,16.666666666666664
14570,gesticuler,16.666666666666664
14571,gibbon,16.666666666666664
14572,gigantesque,16.666666666666664
14573,gigot,16.666666666666664
14574,gigotant,16.666666666666664
14575,giratoire,16.666666666666664
14576,girl,16.666666666666664
14577,giron,16.666666666666664
14578,gisaient,16.666666666666664
14579,gisait,16.666666666666664
14580,glacière,16.666666666666664
14581,glacées,16.666666666666664
14582,glaise,16.666666666666664
14583,glané,16.666666666666664
14584,glapissaient,16.666666666666664
14585,glapissante,16.666666666666664
14586,glaçant,16.666666666666664
14587,glaçon,16.666666666666664
14588,glaçons,16.666666666666664
14589,glissée,16.666666666666664
14590,glissés,16.666666666666664
14591,globe,16.666666666666664
14592,gloire,16.666666666666664
14593,glossaire,16.666666666666664
14594,glouglou,16.666666666666664
14595,gloussait,16.666666666666664
14596,gluant,16.666666666666664
14597,gluante,16.666666666666664
14598,glucose,16.666666666666664
14599,glucoses,16.666666666666664
14600,gnole,16.666666666666664
14601,gnome,16.666666666666664
14602,gnomon,16.666666666666664
14603,go,16.666666666666664
14604,gobelet,16.666666666666664
14605,godets,16.666666666666664
14606,godillant,16.666666666666664
14607,goguenard,16.666666666666664
14608,goguenards,16.666666666666664
14609,golfe,16.666666666666664
14610,gondolée,16.666666666666664
14611,gonds,16.666666666666664
14612,gonfla,16.666666666666664
14613,gonflage,16.666666666666664
14614,gonfle,16.666666666666664
14615,gonflée,16.666666666666664
14616,gonflées,16.666666666666664
14617,gorille,16.666666666666664
14618,gouailleuse,16.666666666666664
14619,goudronneuse,16.666666666666664
14620,goudronnée,16.666666666666664
14621,gouffre,16.666666666666664
14622,goupillée,16.666666666666664
14623,gourd,16.666666666666664
14624,gourmandise,16.666666666666664
14625,gourmette,16.666666666666664
14626,gouttelettes,16.666666666666664
14627,gouttières,16.666666666666664
14628,gouvernails,16.666666666666664
14629,gouvernait,16.666666666666664
14630,gouvernantes,16.666666666666664
14631,gouverner,16.666666666666664
14632,goéland,16.666666666666664
14633,goûtait,16.666666666666664
14634,goûts,16.666666666666664
14635,gradations,16.666666666666664
14636,gradins,16.666666666666664
14637,gradés,16.666666666666664
14638,grain,16.666666666666664
14639,graine,16.666666666666664
14640,graines,16.666666666666664
14641,graissant,16.666666666666664
14642,graminées,16.666666666666664
14643,grandissant,16.666666666666664
14644,granit,16.666666666666664
14645,granuleux,16.666666666666664
14646,graphes,16.666666666666664
14647,graphie,16.666666666666664
14648,graphisme,16.666666666666664
14649,grappe,16.666666666666664
14650,grappes,16.666666666666664
14651,grasse,16.666666666666664
14652,grassement,16.666666666666664
14653,gratifier,16.666666666666664
14654,gratta,16.666666666666664
14655,grattant,16.666666666666664
14656,gratte,16.666666666666664
14657,grattements,16.666666666666664
14658,gratter,16.666666666666664
14659,gravir,16.666666666666664
14660,gravirent,16.666666666666664
14661,gravissaient,16.666666666666664
14662,gravitaient,16.666666666666664
14663,graviter,16.666666666666664
14664,gravures,16.666666666666664
14665,gravée,16.666666666666664
14666,gravées,16.666666666666664
14667,gravés,16.666666666666664
14668,grecques,16.666666666666664
14669,greffer,16.666666666666664
14670,greffier,16.666666666666664
14671,grelot,16.666666666666664
14672,grelots,16.666666666666664
14673,grelottaient,16.666666666666664
14674,grelottait,16.666666666666664
14675,grelotte,16.666666666666664
14676,grelottis,16.666666666666664
14677,grenades,16.666666666666664
14678,grenaille,16.666666666666664
14679,grenier,16.666666666666664
14680,grenouilles,16.666666666666664
14681,griefs,16.666666666666664
14682,griffa,16.666666666666664
14683,griffaient,16.666666666666664
14684,griffe,16.666666666666664
14685,griffes,16.666666666666664
14686,griffonna,16.666666666666664
14687,griffonnés,16.666666666666664
14688,grignotait,16.666666666666664
14689,grignotant,16.666666666666664
14690,grignoté,16.666666666666664
14691,grillages,16.666666666666664
14692,grilling,16.666666666666664
14693,grillées,16.666666666666664
14694,grillés,16.666666666666664
14695,grimaçais,16.666666666666664
14696,grimpa,16.666666666666664
14697,grimpaient,16.666666666666664
14698,grimpant,16.666666666666664
14699,grimpantes,16.666666666666664
14700,grimpants,16.666666666666664
14701,grimpent,16.666666666666664
14702,grimper,16.666666666666664
14703,grimperait,16.666666666666664
14704,grimpèrent,16.666666666666664
14705,grimpé,16.666666666666664
14706,grincements,16.666666666666664
14707,grinçant,16.666666666666664
14708,grinçants,16.666666666666664
14709,grises,16.666666666666664
14710,grisonnant,16.666666666666664
14711,grisonnants,16.666666666666664
14712,grisâtre,16.666666666666664
14713,grog,16.666666666666664
14714,grognait,16.666666666666664
14715,grognant,16.666666666666664
14716,grognements,16.666666666666664
14717,grogné,16.666666666666664
14718,grommelant,16.666666666666664
14719,grondant,16.666666666666664
14720,gronde,16.666666666666664
14721,groseilles,16.666666666666664
14722,grossesse,16.666666666666664
14723,grossesses,16.666666666666664
14724,grossi,16.666666666666664
14725,grossier,16.666666666666664
14726,grosso,16.666666666666664
14727,grotesques,16.666666666666664
14728,grotte,16.666666666666664
14729,grouillait,16.666666666666664
14730,grouillante,16.666666666666664
14731,grouillent,16.666666666666664
14732,groupées,16.666666666666664
14733,grès,16.666666666666664
14734,gréement,16.666666666666664
14735,grésillaient,16.666666666666664
14736,grésillait,16.666666666666664
14737,grésille,16.666666666666664
14738,grésillement,16.666666666666664
14739,grêle,16.666666666666664
14740,guetta,16.666666666666664
14741,guettaient,16.666666666666664
14742,guetter,16.666666666666664
14743,guetté,16.666666666666664
14744,gueulait,16.666666666666664
14745,gueulant,16.666666666666664
14746,guichets,16.666666666666664
14747,guidon,16.666666666666664
14748,guidons,16.666666666666664
14749,guidé,16.666666666666664
14750,guingois,16.666666666666664
14751,guinguette,16.666666666666664
14752,guirlande,16.666666666666664
14753,guitare,16.666666666666664
14754,gum,16.666666666666664
14755,gunmen,16.666666666666664
14756,gutta,16.666666666666664
14757,gué,16.666666666666664
14758,guérir,16.666666666666664
14759,guérira,16.666666666666664
14760,guérirai,16.666666666666664
14761,guérite,16.666666666666664
14762,gymnaste,16.666666666666664
14763,gâchette,16.666666666666664
14764,gâchis,16.666666666666664
14765,gâtait,16.666666666666664
14766,gâteau,16.666666666666664
14767,gâteaux,16.666666666666664
14768,géante,16.666666666666664
14769,géantes,16.666666666666664
14770,gélatineuse,16.666666666666664
14771,gémirait,16.666666666666664
14772,gémissait,16.666666666666664
14773,gémissement,16.666666666666664
14774,gémit,16.666666666666664
14775,génial,16.666666666666664
14776,génie,16.666666666666664
14777,généraliserait,16.666666666666664
14778,généraux,16.666666666666664
14779,généreux,16.666666666666664
14780,générique,16.666666666666664
14781,générosité,16.666666666666664
14782,génétiquement,16.666666666666664
14783,géographie,16.666666666666664
14784,géologie,16.666666666666664
14785,géologiques,16.666666666666664
14786,géomancien,16.666666666666664
14787,géomantique,16.666666666666664
14788,géométriques,16.666666666666664
14789,géopolitique,16.666666666666664
14790,gênera,16.666666666666664
14791,gênes,16.666666666666664
14792,gênés,16.666666666666664
14793,gît,16.666666666666664
14794,h,16.666666666666664
14795,ha,16.666666666666664
14796,habile,16.666666666666664
14797,habillait,16.666666666666664
14798,habillent,16.666666666666664
14799,habitacle,16.666666666666664
14800,habitacles,16.666666666666664
14801,habitaient,16.666666666666664
14802,habitations,16.666666666666664
14803,habitent,16.666666666666664
14804,habitera,16.666666666666664
14805,habiterez,16.666666666666664
14806,habites,16.666666666666664
14807,habitez,16.666666666666664
14808,habits,16.666666666666664
14809,habituait,16.666666666666664
14810,habitue,16.666666666666664
14811,habituellement,16.666666666666664
14812,habituelles,16.666666666666664
14813,habituels,16.666666666666664
14814,habituer,16.666666666666664
14815,habituera,16.666666666666664
14816,haché,16.666666666666664
14817,hachée,16.666666666666664
14818,hagards,16.666666666666664
14819,haineuses,16.666666666666664
14820,hait,16.666666666666664
14821,halage,16.666666666666664
14822,haletant,16.666666666666664
14823,haleté,16.666666666666664
14824,halliers,16.666666666666664
14825,hamac,16.666666666666664
14826,hamacs,16.666666666666664
14827,hanche,16.666666666666664
14828,handicaps,16.666666666666664
14829,handicapé,16.666666666666664
14830,hangars,16.666666666666664
14831,hantait,16.666666666666664
14832,hante,16.666666666666664
14833,hanté,16.666666666666664
14834,hantées,16.666666666666664
14835,happa,16.666666666666664
14836,happant,16.666666666666664
14837,happés,16.666666666666664
14838,harassé,16.666666666666664
14839,harcelant,16.666666666666664
14840,harceler,16.666666666666664
14841,harcelée,16.666666666666664
14842,harcèlement,16.666666666666664
14843,hargneusement,16.666666666666664
14844,haricot,16.666666666666664
14845,haricots,16.666666666666664
14846,harmonica,16.666666666666664
14847,harmonieuses,16.666666666666664
14848,harmonieux,16.666666666666664
14849,harmonisait,16.666666666666664
14850,harmoniser,16.666666666666664
14851,harnache,16.666666666666664
14852,harnais,16.666666666666664
14853,harpie,16.666666666666664
14854,hasarde,16.666666666666664
14855,haussaient,16.666666666666664
14856,hausse,16.666666666666664
14857,haussmannienne,16.666666666666664
14858,hautains,16.666666666666664
14859,hauteurs,16.666666666666664
14860,havane,16.666666666666664
14861,havraise,16.666666666666664
14862,havre,16.666666666666664
14863,haïsse,16.666666666666664
14864,heaume,16.666666666666664
14865,hebdomadaires,16.666666666666664
14866,hectare,16.666666666666664
14867,hectares,16.666666666666664
14868,hello,16.666666666666664
14869,hennissement,16.666666666666664
14870,hermétiquement,16.666666666666664
14871,hernie,16.666666666666664
14872,hertzien,16.666666666666664
14873,heureusement,16.666666666666664
14874,heurtaient,16.666666666666664
14875,heurte,16.666666666666664
14876,heurter,16.666666666666664
14877,heurts,16.666666666666664
14878,heurté,16.666666666666664
14879,heurtée,16.666666666666664
14880,hibiscus,16.666666666666664
14881,hibou,16.666666666666664
14882,hidalgo,16.666666666666664
14883,hills,16.666666666666664
14884,hippique,16.666666666666664
14885,hippiques,16.666666666666664
14886,hippodrome,16.666666666666664
14887,hippogriffe,16.666666666666664
14888,hirsute,16.666666666666664
14889,hirsutes,16.666666666666664
14890,hissa,16.666666666666664
14891,hissait,16.666666666666664
14892,hisse,16.666666666666664
14893,hisser,16.666666666666664
14894,hissèrent,16.666666666666664
14895,hissée,16.666666666666664
14896,historique,16.666666666666664
14897,historiques,16.666666666666664
14898,hiérarchique,16.666666666666664
14899,hiératique,16.666666666666664
14900,hiératiques,16.666666666666664
14901,hoche,16.666666666666664
14902,hochements,16.666666666666664
14903,hochent,16.666666666666664
14904,hocher,16.666666666666664
14905,hoché,16.666666666666664
14906,hold,16.666666666666664
14907,hollandaise,16.666666666666664
14908,hommages,16.666666666666664
14909,homogène,16.666666666666664
14910,homologue,16.666666666666664
14911,homologués,16.666666666666664
14912,hongrois,16.666666666666664
14913,honneurs,16.666666666666664
14914,honnêtement,16.666666666666664
14915,honorable,16.666666666666664
14916,honorablement,16.666666666666664
14917,honorables,16.666666666666664
14918,honoraires,16.666666666666664
14919,honore,16.666666666666664
14920,honorer,16.666666666666664
